ONSConstID,ConstituencyName,RegionID,RegionName,CountryID,CountryName,Date,ConNumAllcategories:Countryofbirth,ConNumEurope:UnitedKingdom:Total,ConNumEurope:UnitedKingdom:England,ConNumEurope:UnitedKingdom:NorthernIreland,ConNumEurope:UnitedKingdom:Scotland,ConNumEurope:UnitedKingdom:Wales,ConNumEurope:UnitedKingdomnototherwisespecified,ConNumEurope:ChannelIslandsandIsleofMan,ConNumEurope:Ireland,ConNumEurope:OtherEurope:Total,ConNumEurope:OtherEurope:EUCountries:Total,ConNumEurope:OtherEurope:RestofEurope:Total,ConNumAfrica:NorthAfrica,ConNumAfrica:CentralandWesternAfrica:Total,ConNumAfrica:SouthandEasternAfrica:Total,ConNumMiddleEastandAsia:MiddleEast:Total,ConNumMiddleEastandAsia:EasternAsia:Total,ConNumMiddleEastandAsia:SouthernAsia:Total,ConNumMiddleEastandAsia:South-EastAsia:Total,ConNumMiddleEastandAsia:CentralAsia,ConNumTheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,ConNumTheAmericasandtheCaribbean:CentralAmerica,ConNumTheAmericasandtheCaribbean:SouthAmerica,ConNumAntarcticaandOceania:Australia,ConNumAntarcticaandOceania:OtherAntarcticaandOceania,ConNumOther,Con%Allcategories:Countryofbirth,Con%Europe:UnitedKingdom:Total,Con%Europe:UnitedKingdom:England,Con%Europe:UnitedKingdom:NorthernIreland,Con%Europe:UnitedKingdom:Scotland,Con%Europe:UnitedKingdom:Wales,Con%Europe:UnitedKingdomnototherwisespecified,Con%Europe:ChannelIslandsandIsleofMan,Con%Europe:Ireland,Con%Europe:OtherEurope:Total,Con%Europe:OtherEurope:EUCountries:Total,Con%Europe:OtherEurope:RestofEurope:Total,Con%Africa:NorthAfrica,Con%Africa:CentralandWesternAfrica:Total,Con%Africa:SouthandEasternAfrica:Total,Con%MiddleEastandAsia:MiddleEast:Total,Con%MiddleEastandAsia:EasternAsia:Total,Con%MiddleEastandAsia:SouthernAsia:Total,Con%MiddleEastandAsia:South-EastAsia:Total,Con%MiddleEastandAsia:CentralAsia,Con%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,Con%TheAmericasandtheCaribbean:CentralAmerica,Con%TheAmericasandtheCaribbean:SouthAmerica,Con%AntarcticaandOceania:Australia,Con%AntarcticaandOceania:OtherAntarcticaandOceania,Con%Other,REG%Allcategories:Countryofbirth,REG%Europe:UnitedKingdom:Total,REG%Europe:UnitedKingdom:England,REG%Europe:UnitedKingdom:NorthernIreland,REG%Europe:UnitedKingdom:Scotland,REG%Europe:UnitedKingdom:Wales,REG%Europe:UnitedKingdomnototherwisespecified,REG%Europe:ChannelIslandsandIsleofMan,REG%Europe:Ireland,REG%Europe:OtherEurope:Total,REG%Europe:OtherEurope:EUCountries:Total,REG%Europe:OtherEurope:RestofEurope:Total,REG%Africa:NorthAfrica,REG%Africa:CentralandWesternAfrica:Total,REG%Africa:SouthandEasternAfrica:Total,REG%MiddleEastandAsia:MiddleEast:Total,REG%MiddleEastandAsia:EasternAsia:Total,REG%MiddleEastandAsia:SouthernAsia:Total,REG%MiddleEastandAsia:South-EastAsia:Total,REG%MiddleEastandAsia:CentralAsia,REG%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,REG%TheAmericasandtheCaribbean:CentralAmerica,REG%TheAmericasandtheCaribbean:SouthAmerica,REG%AntarcticaandOceania:Australia,REG%AntarcticaandOceania:OtherAntarcticaandOceania,REG%Other,uk%Allcategories:Countryofbirth,uk%Europe:UnitedKingdom:Total,uk%Europe:UnitedKingdom:England,uk%Europe:UnitedKingdom:NorthernIreland,uk%Europe:UnitedKingdom:Scotland,uk%Europe:UnitedKingdom:Wales,uk%Europe:UnitedKingdomnototherwisespecified,uk%Europe:ChannelIslandsandIsleofMan,uk%Europe:Ireland,uk%Europe:OtherEurope:Total,uk%Europe:OtherEurope:EUCountries:Total,uk%Europe:OtherEurope:RestofEurope:Total,uk%Africa:NorthAfrica,uk%Africa:CentralandWesternAfrica:Total,uk%Africa:SouthandEasternAfrica:Total,uk%MiddleEastandAsia:MiddleEast:Total,uk%MiddleEastandAsia:EasternAsia:Total,uk%MiddleEastandAsia:SouthernAsia:Total,uk%MiddleEastandAsia:South-EastAsia:Total,uk%MiddleEastandAsia:CentralAsia,uk%TheAmericasandtheCaribbean:NorthAmericasandtheCaribbean:Total,uk%TheAmericasandtheCaribbean:CentralAmerica,uk%TheAmericasandtheCaribbean:SouthAmerica,uk%AntarcticaandOceania:Australia,uk%AntarcticaandOceania:OtherAntarcticaandOceania,uk%Other,ConNumRoW,Con%RoW,Reg%RoW,UK%RoW
S14000019,"East Kilbride, Strathaven and Lesmahagow",S15000001,Scotland,K02000001,United Kingdom,2011,100477,97070,4761,423,91656,214,16,41,320,945,856,89,71,81,333,123,207,583,165,3,347,19,44,92,33,0,1,0.966091742388805,0.047383978422923,0.004209918687859,0.912208764194791,0.002129840660052,0.000159240423181,0.000408053584402,0.003184808463629,0.009405137494153,0.008519362640206,0.000885774853947,0.000706629377868,0.000806154642356,0.003314191307463,0.001224160753207,0.00206017297491,0.005802322919673,0.001642166864058,2.98575793465171E-05,0.003453526677747,0.000189098002528,0.000437911163749,0.000915632433293,0.000328433372812,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,2101,0.020910258069011,0.037209821424356,0.078930644018001
S14000020,East Lothian,S15000001,Scotland,K02000001,United Kingdom,2011,99717,94414,9877,645,83463,414,15,24,490,2365,2127,238,58,69,518,127,199,411,203,1,509,14,63,144,107,1,1,0.946819499182687,0.099050312384047,0.00646830530401,0.836998706338939,0.004151749450946,0.000150425704744,0.000240681127591,0.004913906354985,0.023717119448038,0.02133036493276,0.002386754515278,0.000581646058345,0.000691958241824,0.005194701003841,0.001273604300169,0.001995647682943,0.004121664309997,0.002035761204208,1.00283803162951E-05,0.005104445580994,0.000140397324428,0.000631787959927,0.001444086765547,0.001073036693844,1.00283803162951E-05,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,2424,0.024308793886699,0.037209821424356,0.078930644018001
S14000021,East Renfrewshire,S15000001,Scotland,K02000001,United Kingdom,2011,90574,86218,4618,481,80890,211,18,18,406,891,774,117,83,43,292,188,296,1483,144,3,303,10,56,100,40,0,1,0.951906728200146,0.050985934153289,0.005310574778634,0.893081899882969,0.002329586857155,0.000198732528099,0.000198732528099,0.004482522578223,0.009837260140879,0.008545498708239,0.001291761432641,0.000916377768455,0.000474749928235,0.003223883233599,0.00207565084903,0.003268046017621,0.016373352176121,0.001589860224789,3.31220880164286E-05,0.003345330889659,0.000110406960055,0.000618278976307,0.001104069600548,0.000441627840219,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,3041,0.033574756552653,0.037209821424356,0.078930644018001
S14000022,Edinburgh East,S15000001,Scotland,K02000001,United Kingdom,2011,95314,77096,11119,1131,64453,380,13,77,956,7977,7157,820,276,296,759,452,1868,1797,972,31,1740,78,263,487,189,0,1,0.808863335921271,0.116656524749774,0.011866042763917,0.676217554608977,0.003986822502466,0.000136391296137,0.000807856138657,0.01003000608515,0.083691797637283,0.075088654342489,0.008603143294794,0.00289569213337,0.003105524896657,0.007963153366767,0.004742220450301,0.019598380091068,0.018853473781396,0.01019787229578,0.000325240783096,0.018255450406026,0.000818347776822,0.002759300837233,0.005109427786055,0.001982919613068,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,9208,0.096607004217639,0.037209821424356,0.078930644018001
S14000023,Edinburgh North and Leith,S15000001,Scotland,K02000001,United Kingdom,2011,106183,85680,15145,1630,68321,552,32,55,1374,9114,8394,720,335,524,1248,570,1296,2324,707,40,1484,75,348,669,339,1,1,0.806908827213396,0.14263111797557,0.015350856540124,0.643426913912773,0.005198572276165,0.000301366508763,0.000517973686937,0.012939924470019,0.085832948777111,0.07905220232994,0.006780746447171,0.003154930638614,0.004934876580997,0.011753293841764,0.005368090937344,0.012205343604909,0.021886742698926,0.006658316302986,0.000376708135954,0.013975871843892,0.000706327754914,0.0032773607828,0.00630044357383,0.00319260145221,9.41770339884916E-06,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,9960,0.093800325852538,0.037209821424356,0.078930644018001
S14000024,Edinburgh South,S15000001,Scotland,K02000001,United Kingdom,2011,86184,72984,12653,1247,58624,443,17,52,942,4553,4039,514,202,238,791,618,1525,1365,737,19,1332,48,206,385,187,0,1,0.846839320523531,0.146813793743618,0.014469042977815,0.680219066183978,0.005140165227885,0.000197252390235,0.000603360252483,0.010930103035366,0.052828831337603,0.046864847303444,0.005963984034159,0.002343822519261,0.002761533463288,0.00917803768681,0.007170704539126,0.017694699712244,0.01583820662768,0.00855147127077,0.000220458553792,0.015455304928989,0.000556947925369,0.002390234846375,0.00446718648473,0.002169776292583,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,7653,0.088798384851017,0.037209821424356,0.078930644018001
S14000025,Edinburgh South West,S15000001,Scotland,K02000001,United Kingdom,2011,99236,83496,10505,1432,71150,392,17,42,916,6134,5567,567,417,696,887,780,1650,1946,593,64,793,52,212,298,259,1,1,0.841388205893023,0.105858760933532,0.014430247087751,0.716977709702124,0.00395017937039,0.000171308799226,0.00042323350397,0.009230521181829,0.061812245556048,0.056098593252449,0.0057136523036,0.004202104075134,0.00701358378008,0.008938288524326,0.00786005078802,0.01662703051312,0.019609819017292,0.005975653996534,0.000644927244145,0.007991051634487,0.000524003385868,0.002136321496231,0.003002942480551,0.00260993994115,1.00769881897698E-05,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,8648,0.08714579386513,0.037209821424356,0.078930644018001
S14000026,Edinburgh West,S15000001,Scotland,K02000001,United Kingdom,2011,89709,81672,8303,923,72078,351,17,27,555,3008,2758,250,146,202,667,286,584,1155,360,7,536,13,121,247,123,0,1,0.910410326723071,0.092554816127702,0.010288822749111,0.803464535330903,0.003912650904592,0.000189501610764,0.000300973146507,0.006186670233756,0.033530637951599,0.030743849558015,0.002786788393584,0.001627484421853,0.002251725022016,0.007435151434081,0.00318808592226,0.006509937687412,0.012874962378357,0.004012975286761,7.80300750203436E-05,0.005974874315843,0.000144912996466,0.001348805582495,0.002753346932861,0.001371099889643,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,4447,0.049571391945067,0.037209821424356,0.078930644018001
S14000028,Falkirk,S15000001,Scotland,K02000001,United Kingdom,2011,108955,105111,5611,486,98735,277,2,23,298,1524,1399,125,143,51,298,44,164,646,168,10,267,4,48,121,35,0,1,0.964719379560369,0.051498324996558,0.004460557110734,0.906199807259878,0.002542333991097,1.83562021017851E-05,0.000211096324171,0.002735074113166,0.01398742600156,0.012840163370199,0.001147262631362,0.001312468450278,0.000468083153596,0.002735074113166,0.000403836446239,0.001505208572346,0.005929053278877,0.00154192097655,9.17810105089257E-05,0.002450552980588,3.67124042035703E-05,0.000440548850443,0.001110550227158,0.000321233536781,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,1999,0.018347024000734,0.037209821424356,0.078930644018001
S14000029,Glasgow Central,S15000001,Scotland,K02000001,United Kingdom,2011,91257,68767,6141,1307,61105,194,20,28,1179,5287,4715,572,337,1098,1199,1157,2640,7123,1064,29,889,40,126,206,88,0,1,0.753553152086963,0.067293467898353,0.014322188982763,0.669592469618769,0.002125864317258,0.00021916126982,0.000306825777749,0.012919556855913,0.057935281677022,0.051667269360159,0.006268012316863,0.003692867396474,0.01203195371314,0.013138718125733,0.01267847945911,0.028929287616293,0.078054286246535,0.011659379554445,0.00031778384124,0.009741718443517,0.000438322539641,0.001380715999869,0.00225736107915,0.00096430958721,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,15996,0.175285183602354,0.037209821424356,0.078930644018001
S14000030,Glasgow East,S15000001,Scotland,K02000001,United Kingdom,2011,87402,82706,1964,264,80393,80,5,6,276,2160,2039,121,74,432,311,170,384,478,144,8,178,4,14,51,6,0,1,0.946271252374088,0.022470881673188,0.00302052584609,0.919807327063454,0.000915310862452,5.72069289032288E-05,6.86483146838745E-05,0.003157822475458,0.024713393286195,0.023328985606737,0.001384407679458,0.000846662547768,0.004942678657239,0.003558270977781,0.00194503558271,0.004393492139768,0.005468982403149,0.001647559552413,9.1531086245166E-05,0.002036566668955,4.5765543122583E-05,0.000160179400929,0.000583510674813,6.86483146838745E-05,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,2254,0.025788883549576,0.037209821424356,0.078930644018001
S14000031,Glasgow North,S15000001,Scotland,K02000001,United Kingdom,2011,71636,59680,6695,1418,51316,232,19,23,662,3482,3077,405,171,595,772,681,1795,1883,500,30,898,30,128,225,81,0,1,0.833100675637947,0.093458596236529,0.019794516723435,0.716343737785471,0.003238595119772,0.00026522977274,0.000321067619633,0.009241163660729,0.048606845720029,0.042953263722151,0.005653581997878,0.00238706795466,0.008305879725278,0.010776704450276,0.009506393433469,0.025057233793065,0.026285666424703,0.006979730861578,0.000418783851695,0.012535596627394,0.000418783851695,0.001786811100564,0.00314087888771,0.001130716399576,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,7789,0.108730247361662,0.037209821424356,0.078930644018001
S14000032,Glasgow North East,S15000001,Scotland,K02000001,United Kingdom,2011,85854,76376,2619,471,73172,109,5,10,428,2223,1906,317,286,1523,1287,567,1166,1290,340,7,223,4,30,65,29,0,1,0.889603279986955,0.030505276399469,0.005486057725907,0.852284110233653,0.001269597223193,5.82384047336175E-05,0.000116476809467,0.004985207445198,0.025892794744566,0.022200479884455,0.003692314860111,0.003331236750763,0.01773941808186,0.014990565378433,0.006604235096792,0.01358119598388,0.015025508421273,0.003960211521886,8.15337666270646E-05,0.002597432851119,4.6590723786894E-05,0.000349430428402,0.000757099261537,0.000337782747455,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,6817,0.079402241013814,0.037209821424356,0.078930644018001
S14000033,Glasgow North West,S15000001,Scotland,K02000001,United Kingdom,2011,85882,77423,4150,651,72456,163,3,29,504,2292,1996,296,181,673,979,576,713,1354,377,14,503,21,72,131,40,0,1,0.901504389744067,0.048322116392259,0.007580168137677,0.843669220558441,0.001897953005286,3.49316504040428E-05,0.000337672620572,0.005868517267879,0.026687780908689,0.023241191402157,0.003446589506532,0.002107542907711,0.007836333573974,0.011399361915186,0.006706876877576,0.008302088912694,0.015765818215691,0.004389744067441,0.000163014368552,0.005856873384411,0.000244521552828,0.000838359609697,0.00152534873431,0.000465755338721,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,5634,0.065601639458792,0.037209821424356,0.078930644018001
S14000034,Glasgow South,S15000001,Scotland,K02000001,United Kingdom,2011,87852,79551,4212,565,74633,128,13,23,823,2012,1769,243,126,391,572,345,348,2758,249,9,409,12,51,113,60,0,1,0.905511542139052,0.047944269908483,0.006431270773574,0.849531029458635,0.001456995856668,0.000147976141693,0.000261803942995,0.00936802804717,0.022902153622001,0.020136138050358,0.002766015571643,0.001434230296408,0.004450667030916,0.006510950234485,0.003927059144926,0.003961207485316,0.031393707599144,0.002834312252425,0.000102445021172,0.00465555707326,0.000136593361563,0.000580521786641,0.001286254154715,0.000682966807813,0,1,0.930263286854655,0.08677073303014,0.006922041627427,0.833153586233192,0.003282280876451,0.000134645087447,0.000313857132309,0.004334325451717,0.027878709136963,0.025476814512512,0.002401894624451,0.001130225593784,0.0027149963846,0.004981679392484,0.002189257361527,0.004899532670129,0.009348108160984,0.003167086622114,0.000135778145686,0.005241338572343,0.000176190556224,0.00088095278112,0.001563431527308,0.000779732911735,1.51074431917646E-06,1,0.873485209705813,0.718668815120618,0.029446531583637,0.081677415425597,0.043565402256314,0.000127045319647,0.000449588806514,0.007409399530355,0.039725157939316,0.035070934085242,0.004654223854075,0.002154104279216,0.006529578641623,0.012919560955939,0.004870661470391,0.005564591331435,0.026646454004799,0.005635339129968,0.000157212054323,0.008687608078341,0.000244879180961,0.002381177806185,0.001999234657596,0.001138501429944,1.74099727932772E-06,5443,0.061956472248782,0.037209821424356,0.078930644018001
